chart_week,current_week,title,performer,danceability,energy,loudness,speechiness,acousticness,liveness,tempo,valence,time_signature,duration_ms,genres
2023-03-25,10,You Proof,Morgan Wallen,0.728,0.818,-5.068,0.0329,0.323,0.582,119.706,0.681,4,157478,['contemporary country']
2023-04-01,1,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-04-01,2,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-04-01,3,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-04-01,4,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-04-01,5,Die For You,The Weeknd & Ariana Grande,0.586,0.525,-7.163,0.0616,0.111,0.134,133.63,0.507,4,260253,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-04-01,6,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,0.696,0.809,-8.254,0.05,0.252,0.248,132.962,0.857,4,131013,['bedroom pop']
2023-04-01,7,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2023-04-01,8,Calm Down,Rema & Selena Gomez,0.811,0.781,-6.333,0.0428,0.376,0.121,107.007,0.824,4,219813,"['afrobeats', 'nigerian pop']"
2023-04-01,9,Players,Coi Leray,0.948,0.512,-5.74,0.146,0.0269,0.0504,105.004,0.599,4,139560,"['new jersey underground rap', 'trap queen']"
2023-04-01,10,Rock And A Hard Place,Bailey Zimmerman,0.582,0.568,-7.3,0.0275,0.577,0.105,121.991,0.394,3,207541,"['contemporary country', 'modern country pop']"
2023-04-08,1,Like Crazy,Jimin,0.629,0.733,-5.445,0.0419,0.0025,0.357,120.001,0.362,4,212241,['k-pop']
2023-04-08,2,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-04-08,3,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-04-08,4,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-04-08,5,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-04-08,6,Die For You,The Weeknd & Ariana Grande,0.586,0.525,-7.163,0.0616,0.111,0.134,133.63,0.507,4,260253,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-04-08,7,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,0.696,0.809,-8.254,0.05,0.252,0.248,132.962,0.857,4,131013,['bedroom pop']
2023-04-08,8,Calm Down,Rema & Selena Gomez,0.811,0.781,-6.333,0.0428,0.376,0.121,107.007,0.824,4,219813,"['afrobeats', 'nigerian pop']"
2023-04-08,9,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2023-04-08,10,Players,Coi Leray,0.948,0.512,-5.74,0.146,0.0269,0.0504,105.004,0.599,4,139560,"['new jersey underground rap', 'trap queen']"
2023-04-15,1,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-04-15,2,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-04-15,3,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-04-15,4,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-04-15,5,Die For You,The Weeknd & Ariana Grande,0.586,0.525,-7.163,0.0616,0.111,0.134,133.63,0.507,4,260253,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-04-15,6,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,0.696,0.809,-8.254,0.05,0.252,0.248,132.962,0.857,4,131013,['bedroom pop']
2023-04-15,7,Calm Down,Rema & Selena Gomez,0.811,0.781,-6.333,0.0428,0.376,0.121,107.007,0.824,4,219813,"['afrobeats', 'nigerian pop']"
2023-04-15,8,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2023-04-15,9,Players,Coi Leray,0.948,0.512,-5.74,0.146,0.0269,0.0504,105.004,0.599,4,139560,"['new jersey underground rap', 'trap queen']"
2023-04-15,10,Rock And A Hard Place,Bailey Zimmerman,0.582,0.568,-7.3,0.0275,0.577,0.105,121.991,0.394,3,207541,"['contemporary country', 'modern country pop']"
2023-04-22,1,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-04-22,2,Search & Rescue,Drake,0.828,0.441,-8.562,0.0685,0.0757,0.295,140.009,0.533,4,272113,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2023-04-22,3,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-04-22,4,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-04-22,5,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-04-22,6,Calm Down,Rema & Selena Gomez,0.811,0.781,-6.333,0.0428,0.376,0.121,107.007,0.824,4,219813,"['afrobeats', 'nigerian pop']"
2023-04-22,7,Die For You,The Weeknd & Ariana Grande,0.586,0.525,-7.163,0.0616,0.111,0.134,133.63,0.507,4,260253,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-04-22,8,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,0.696,0.809,-8.254,0.05,0.252,0.248,132.962,0.857,4,131013,['bedroom pop']
2023-04-22,9,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2023-04-22,10,Ella Baila Sola,Eslabon Armado X Peso Pluma,0.668,0.758,-5.176,0.0332,0.483,0.0837,147.989,0.834,3,165671,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']"
2023-04-29,1,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-04-29,2,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-04-29,3,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-04-29,4,Princess Diana,Ice Spice & Nicki Minaj,0.898,0.689,-5.092,0.171,0.165,0.0957,147.964,0.772,4,172125,['bronx drill']
2023-04-29,5,Ella Baila Sola,Eslabon Armado X Peso Pluma,0.668,0.758,-5.176,0.0332,0.483,0.0837,147.989,0.834,3,165671,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']"
2023-04-29,6,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-04-29,7,Calm Down,Rema & Selena Gomez,0.811,0.781,-6.333,0.0428,0.376,0.121,107.007,0.824,4,219813,"['afrobeats', 'nigerian pop']"
2023-04-29,8,Die For You,The Weeknd & Ariana Grande,0.586,0.525,-7.163,0.0616,0.111,0.134,133.63,0.507,4,260253,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-04-29,9,Search & Rescue,Drake,0.828,0.441,-8.562,0.0685,0.0757,0.295,140.009,0.533,4,272113,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2023-04-29,10,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,0.696,0.809,-8.254,0.05,0.252,0.248,132.962,0.857,4,131013,['bedroom pop']
2023-05-06,1,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-05-06,2,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-05-06,3,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-05-06,4,Ella Baila Sola,Eslabon Armado X Peso Pluma,0.668,0.758,-5.176,0.0332,0.483,0.0837,147.989,0.834,3,165671,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']"
2023-05-06,5,Un x100to,Grupo Frontera X Bad Bunny,0.571,0.72,-4.089,0.0458,0.213,0.271,83.827,0.542,4,194563,['musica chihuahuense']
2023-05-06,6,Calm Down,Rema & Selena Gomez,0.811,0.781,-6.333,0.0428,0.376,0.121,107.007,0.824,4,219813,"['afrobeats', 'nigerian pop']"
2023-05-06,7,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-05-06,8,Die For You,The Weeknd & Ariana Grande,0.586,0.525,-7.163,0.0616,0.111,0.134,133.63,0.507,4,260253,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-05-06,9,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,0.696,0.809,-8.254,0.05,0.252,0.248,132.962,0.857,4,131013,['bedroom pop']
2023-05-06,10,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2023-05-13,1,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-05-13,2,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-05-13,3,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-05-13,4,Ella Baila Sola,Eslabon Armado X Peso Pluma,0.668,0.758,-5.176,0.0332,0.483,0.0837,147.989,0.834,3,165671,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']"
2023-05-13,5,Calm Down,Rema & Selena Gomez,0.811,0.781,-6.333,0.0428,0.376,0.121,107.007,0.824,4,219813,"['afrobeats', 'nigerian pop']"
2023-05-13,6,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-05-13,7,Un x100to,Grupo Frontera X Bad Bunny,0.571,0.72,-4.089,0.0458,0.213,0.271,83.827,0.542,4,194563,['musica chihuahuense']
2023-05-13,8,Die For You,The Weeknd & Ariana Grande,0.586,0.525,-7.163,0.0616,0.111,0.134,133.63,0.507,4,260253,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-05-13,9,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,0.696,0.809,-8.254,0.05,0.252,0.248,132.962,0.857,4,131013,['bedroom pop']
2023-05-13,10,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2023-05-20,1,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-05-20,2,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-05-20,3,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-05-20,4,Ella Baila Sola,Eslabon Armado X Peso Pluma,0.668,0.758,-5.176,0.0332,0.483,0.0837,147.989,0.834,3,165671,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']"
2023-05-20,5,Calm Down,Rema & Selena Gomez,0.811,0.781,-6.333,0.0428,0.376,0.121,107.007,0.824,4,219813,"['afrobeats', 'nigerian pop']"
2023-05-20,6,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-05-20,7,Un x100to,Grupo Frontera X Bad Bunny,0.571,0.72,-4.089,0.0458,0.213,0.271,83.827,0.542,4,194563,['musica chihuahuense']
2023-05-20,8,Favorite Song,Toosii,0.813,0.381,-9.339,0.0494,0.276,0.0985,116.028,0.434,4,208630,['north carolina hip hop']
2023-05-20,9,Die For You,The Weeknd & Ariana Grande,0.586,0.525,-7.163,0.0616,0.111,0.134,133.63,0.507,4,260253,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-05-20,10,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2023-05-27,1,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-05-27,2,All My Life,Lil Durk Featuring J. Cole,0.787,0.57,-5.881,0.225,0.0449,0.135,142.974,0.733,4,223879,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']"
2023-05-27,3,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-05-27,4,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-05-27,5,Ella Baila Sola,Eslabon Armado X Peso Pluma,0.668,0.758,-5.176,0.0332,0.483,0.0837,147.989,0.834,3,165671,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']"
2023-05-27,6,Calm Down,Rema & Selena Gomez,0.811,0.781,-6.333,0.0428,0.376,0.121,107.007,0.824,4,219813,"['afrobeats', 'nigerian pop']"
2023-05-27,7,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-05-27,8,Favorite Song,Toosii,0.813,0.381,-9.339,0.0494,0.276,0.0985,116.028,0.434,4,208630,['north carolina hip hop']
2023-05-27,9,Fast Car,Luke Combs,0.712,0.603,-5.52,0.0262,0.186,0.115,97.994,0.67,4,265493,"['contemporary country', 'country']"
2023-05-27,10,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2023-06-03,1,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-06-03,2,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-06-03,3,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-06-03,4,Calm Down,Rema & Selena Gomez,0.811,0.781,-6.333,0.0428,0.376,0.121,107.007,0.824,4,219813,"['afrobeats', 'nigerian pop']"
2023-06-03,5,Favorite Song,Toosii,0.813,0.381,-9.339,0.0494,0.276,0.0985,116.028,0.434,4,208630,['north carolina hip hop']
2023-06-03,6,Ella Baila Sola,Eslabon Armado X Peso Pluma,0.668,0.758,-5.176,0.0332,0.483,0.0837,147.989,0.834,3,165671,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']"
2023-06-03,7,All My Life,Lil Durk Featuring J. Cole,0.787,0.57,-5.881,0.225,0.0449,0.135,142.974,0.733,4,223879,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']"
2023-06-03,8,Where She Goes,Bad Bunny,0.652,0.8,-4.019,0.0614,0.143,0.112,143.978,0.234,4,231704,"['reggaeton', 'trap latino', 'urbano latino']"
2023-06-03,9,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-06-03,10,Fast Car,Luke Combs,0.712,0.603,-5.52,0.0262,0.186,0.115,97.994,0.67,4,265493,"['contemporary country', 'country']"
2023-06-10,1,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-06-10,2,Karma,Taylor Swift Featuring Ice Spice,0.64,0.619,-7.108,0.065,0.062,0.475,90.008,0.121,4,204852,['pop']
2023-06-10,3,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-06-10,4,All My Life,Lil Durk Featuring J. Cole,0.787,0.57,-5.881,0.225,0.0449,0.135,142.974,0.733,4,223879,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']"
2023-06-10,5,Calm Down,Rema & Selena Gomez,0.811,0.781,-6.333,0.0428,0.376,0.121,107.007,0.824,4,219813,"['afrobeats', 'nigerian pop']"
2023-06-10,6,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-06-10,7,Ella Baila Sola,Eslabon Armado X Peso Pluma,0.668,0.758,-5.176,0.0332,0.483,0.0837,147.989,0.834,3,165671,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']"
2023-06-10,8,Fast Car,Luke Combs,0.712,0.603,-5.52,0.0262,0.186,0.115,97.994,0.67,4,265493,"['contemporary country', 'country']"
2023-06-10,9,Favorite Song,Toosii,0.813,0.381,-9.339,0.0494,0.276,0.0985,116.028,0.434,4,208630,['north carolina hip hop']
2023-06-10,10,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-06-17,1,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-06-17,2,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-06-17,3,Calm Down,Rema & Selena Gomez,0.811,0.781,-6.333,0.0428,0.376,0.121,107.007,0.824,4,219813,"['afrobeats', 'nigerian pop']"
2023-06-17,4,Fast Car,Luke Combs,0.712,0.603,-5.52,0.0262,0.186,0.115,97.994,0.67,4,265493,"['contemporary country', 'country']"
2023-06-17,5,All My Life,Lil Durk Featuring J. Cole,0.787,0.57,-5.881,0.225,0.0449,0.135,142.974,0.733,4,223879,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']"
2023-06-17,6,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-06-17,7,Favorite Song,Toosii,0.813,0.381,-9.339,0.0494,0.276,0.0985,116.028,0.434,4,208630,['north carolina hip hop']
2023-06-17,8,Ella Baila Sola,Eslabon Armado X Peso Pluma,0.668,0.758,-5.176,0.0332,0.483,0.0837,147.989,0.834,3,165671,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']"
2023-06-17,9,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-06-17,10,Karma,Taylor Swift Featuring Ice Spice,0.64,0.619,-7.108,0.065,0.062,0.475,90.008,0.121,4,204852,['pop']
2023-06-24,1,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-06-24,2,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-06-24,3,Fast Car,Luke Combs,0.712,0.603,-5.52,0.0262,0.186,0.115,97.994,0.67,4,265493,"['contemporary country', 'country']"
2023-06-24,4,Calm Down,Rema & Selena Gomez,0.811,0.781,-6.333,0.0428,0.376,0.121,107.007,0.824,4,219813,"['afrobeats', 'nigerian pop']"
2023-06-24,5,All My Life,Lil Durk Featuring J. Cole,0.787,0.57,-5.881,0.225,0.0449,0.135,142.974,0.733,4,223879,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']"
2023-06-24,6,Favorite Song,Toosii,0.813,0.381,-9.339,0.0494,0.276,0.0985,116.028,0.434,4,208630,['north carolina hip hop']
2023-06-24,7,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-06-24,8,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-06-24,9,Karma,Taylor Swift Featuring Ice Spice,0.64,0.619,-7.108,0.065,0.062,0.475,90.008,0.121,4,204852,['pop']
2023-06-24,10,Ella Baila Sola,Eslabon Armado X Peso Pluma,0.668,0.758,-5.176,0.0332,0.483,0.0837,147.989,0.834,3,165671,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']"
2023-07-01,1,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-07-01,2,Fast Car,Luke Combs,0.712,0.603,-5.52,0.0262,0.186,0.115,97.994,0.67,4,265493,"['contemporary country', 'country']"
2023-07-01,3,Calm Down,Rema & Selena Gomez,0.811,0.781,-6.333,0.0428,0.376,0.121,107.007,0.824,4,219813,"['afrobeats', 'nigerian pop']"
2023-07-01,4,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-07-01,5,All My Life,Lil Durk Featuring J. Cole,0.787,0.57,-5.881,0.225,0.0449,0.135,142.974,0.733,4,223879,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']"
2023-07-01,6,Favorite Song,Toosii,0.813,0.381,-9.339,0.0494,0.276,0.0985,116.028,0.434,4,208630,['north carolina hip hop']
2023-07-01,7,Karma,Taylor Swift Featuring Ice Spice,0.64,0.619,-7.108,0.065,0.062,0.475,90.008,0.121,4,204852,['pop']
2023-07-01,8,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-07-01,9,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-07-01,10,Ella Baila Sola,Eslabon Armado X Peso Pluma,0.668,0.758,-5.176,0.0332,0.483,0.0837,147.989,0.834,3,165671,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']"
2023-07-08,1,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-07-08,2,Fast Car,Luke Combs,0.712,0.603,-5.52,0.0262,0.186,0.115,97.994,0.67,4,265493,"['contemporary country', 'country']"
2023-07-08,3,Calm Down,Rema & Selena Gomez,0.811,0.781,-6.333,0.0428,0.376,0.121,107.007,0.824,4,219813,"['afrobeats', 'nigerian pop']"
2023-07-08,4,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-07-08,5,All My Life,Lil Durk Featuring J. Cole,0.787,0.57,-5.881,0.225,0.0449,0.135,142.974,0.733,4,223879,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']"
2023-07-08,6,Favorite Song,Toosii,0.813,0.381,-9.339,0.0494,0.276,0.0985,116.028,0.434,4,208630,['north carolina hip hop']
2023-07-08,7,Barbie World,Nicki Minaj & Ice Spice With Aqua,0.77,0.58,-8.393,0.247,0.519,0.233,144.072,0.753,4,109750,"['hip pop', 'pop', 'queens hip hop', 'rap']"
